99.81400447157077;332.8065940408594;100.24730682373047;332.5987854003906
100.0852637801586;332.67139037359857;100.4076156616211;333.4550476074219
100.28868904328444;333.15351506322884;100.46818542480469;331.73712158203125
100.40440068521163;332.26497310447706;100.53315734863281;332.5957946777344
100.48937730595235;332.46236789027347;100.62844848632812;332.5948181152344
100.58169403966421;332.5374654868397;101.04039001464844;331.73114013671875
100.87617429027429;332.0229072357446;101.51725769042969;331.72613525390625
101.28956813592909;331.82283556196796;102.56643676757812;331.7151184082031
102.11077859249508;331.739477575173;103.04337310791016;331.7101135253906
102.72691192352632;331.7046516003109;103.61572265625;331.7041015625
103.32547415424116;331.68779170273314;104.09271240234375;331.6990966796875
103.85713984195736;331.67846455233473;104.5697250366211;331.694091796875
104.36353855940357;331.67203222084237;105.14216613769531;331.6880798339844
104.92147215418854;331.6660738783739;105.71464538574219;331.68206787109375
105.49947845721566;331.6603032466931;106.0963134765625;331.6780700683594
105.96320679276991;331.65589971487486;106.382568359375;331.6750793457031
106.32208251915819;331.6526706777579;106.51336669921875;330.8126525878906
106.54098470250418;331.0976838566206;106.45321655273438;329.9508056640625
106.58343357837164;330.3316172786838;106.5488052368164;329.9497985839844
106.65865197794332;330.0392921689585;106.65545654296875;327.35260009765625
106.753552503843;328.25336895420645;107.3729248046875;330.8035888671875
107.2505414604623;329.8026200399951;107.80538940429688;327.34027099609375
107.71704681237884;328.15660342465753;108.97612762451172;329.0600891113281
108.64976422121654;328.64385657716934;109.01367950439453;328.1942443847656
109.02624659248184;328.2713740175411;109.77983093261719;328.1860656738281
109.66252376017745;328.12651207171245;110.2771987915039;329.91033935546875
110.22343692841659;329.19348735500245;111.2559814453125;327.3033142089844
111.06816114836441;327.9088215304235;112.38101959228516;329.8880920410156
112.11612180618081;329.1020659207917;112.62740325927734;330.74822998046875
112.66945115929273;330.11925344159494;112.96886444091797;331.60595703125
113.01497984518862;330.66727063157856;112.96886444091797;331.60595703125
113.22221225510819;331.2231500799805;112.74922180175781;328.1543884277344
113.15964650986837;329.30495741602783;112.94082641601562;328.15234375
113.251142152417;328.5551587818381;113.51566314697266;328.1462097167969
113.64652644634856;328.2642576438724;113.32404327392578;328.14825439453125
113.67223577446256;328.15482950286486;114.37797546386719;328.13702392578125
114.34799545528645;328.1064937861297;114.56961059570312;328.1349792480469
114.72406751584819;328.08742709887144;115.52784729003906;328.124755859375
115.47456889892631;328.07437627683044;116.2508544921875;328.9828186035156
116.21853996275463;328.618755715028;116.77368927001953;328.1114501953125
116.83206959268246;328.26957518914935;117.34873962402344;328.1053161621094
117.42925044882294;328.13281740098626;117.92383575439453;328.09918212890625
118.02030233142447;328.0774105507229;118.88239288330078;328.0889587402344
118.85577144565396;328.05052835107807;119.74517059326172;328.0797424316406
119.7232137877032;328.03521943412613;119.8410415649414;328.0787353515625
120.10823199304632;328.0296378550142;119.74517059326172;328.0797424316406
120.18475078733519;328.02907963410286;119.8410415649414;328.0787353515625
120.26721267651203;328.029137860695;119.8410415649414;328.0787353515625
120.28993403609016;328.03007772358814;120.41627502441406;328.0726013183594
120.66260142377621;328.0273717666797;120.60802459716797;328.070556640625
120.92036475101301;328.0259144171611;121.47095489501953;328.06134033203125
121.5699093846683;328.02026765947573;121.71147918701172;325.4520568847656
121.96469187334054;326.3237150601091;122.62371063232422;326.3125915527344
122.69879945150382;326.23783343103406;123.48825073242188;326.3033142089844
123.53131345732173;326.20157015810616;123.63047790527344;327.1707763671875
123.93076589428645;326.7551331956635;124.5850601196289;328.8942565917969
124.69401319681442;328.09138314558663;125.35177612304688;328.8861083984375
125.4734450493772;328.59665314597123;126.02269744873047;328.8789978027344
126.19623080109686;328.78476485942537;126.501953125;328.8739013671875
126.7719881977742;328.8529011545856;126.458251953125;328.0081481933594
126.94993798705796;328.3131718104861;126.84199523925781;328.0040588378906
127.25540897633597;328.1047340055561;126.93792724609375;328.0030212402344
127.42153690132363;328.02497593861983;126.93792724609375;328.0030212402344
127.47194813687473;327.9950893981436;127.41763305664062;327.9978942871094
127.79225326302829;327.9809026288186;127.80140686035156;327.9938049316406
128.15285426058753;327.97338572221315;128.46127319335938;329.71795654296875
128.70952307535683;329.0994837207693;128.94024658203125;329.712890625
129.22238024748802;329.524948259769;129.80247497558594;329.7037658691406
129.96931635488392;329.6799189135195;130.13052368164062;330.56378173828125
130.4552628720237;330.3008147321263;130.51345825195312;330.55975341796875
130.8774539833559;330.5327582595615;131.1438446044922;329.6895751953125
131.43742443928724;330.04851443977736;132.46697998046875;331.4013366699219
132.50379369933913;330.9839084035158;133.0604248046875;329.6692810058594
133.2842169356093;330.2023291182373;133.51943969726562;331.3902893066406
133.8669612680987;331.03073524925395;133.21401977539062;328.8025817871094
133.872823568356;329.6469588297711;133.40585327148438;328.800537109375
133.98526908450808;329.1168807926077;133.40585327148438;328.800537109375
134.01293146535798;328.9145098973043;133.88546752929688;328.7954406738281
134.32336971505367;328.8340682158797;134.74884033203125;328.7862854003906
134.9935591778698;328.79757401441424;134.6529083251953;328.78729248046875
135.17115682788818;328.78455184794046;134.94070434570312;328.78424072265625
135.41296695253234;328.7778279310511;135.9960479736328;328.7730407714844
136.1831933078119;328.76815907475964;136.47579956054688;328.7679443359375
136.77667796057568;328.7613770781447;137.2600860595703;333.92962646484375
137.5023896252623;332.14709222817453;137.70327758789062;333.06689453125
138.0478066072045;332.83826453801197;138.27667236328125;333.0609436035156
138.62092889005166;333.1204401032952;138.84576416015625;330.4719543457031
139.19713399474952;331.5352565201967;139.99560546875;330.4598388671875
140.15268669450765;330.9185758750229;140.2830810546875;330.4568176269531
140.68945046805825;330.6791243124572;140.2525634765625;334.7554016113281
140.85856751022726;333.393453774292;140.18826293945312;333.0410461425781
140.86551806493742;333.3042340076729;140.4110107421875;331.3179931640625
140.9986007537342;332.13922866993335;140.69825744628906;331.3149719238281
141.22230381944235;331.689517533523;140.92141723632812;332.1737365722656
141.4388799279994;332.07711656475345;141.7825164794922;332.16473388671875
142.07036447359627;332.2161860229513;142.069580078125;332.1617431640625
142.48424724484215;332.2642698829669;143.0264892578125;332.1517333984375
143.25363834486245;332.27307245145283;143.12217712402344;332.1507263183594
143.59430311040805;332.27286259949415;144.17489624023438;332.1397399902344
144.39835809620996;332.2627684297524;144.55772399902344;332.1357421875
144.93988678620144;332.25358291078254;145.03628540039062;332.1307373046875
145.4438580450826;332.2441825832207;146.18492126464844;332.11871337890625
146.37262544152998;332.2301962549889;146.66357421875;332.1137390136719
147.02365379522993;332.219181707765;146.9507598876953;332.1107177734375
147.4429459127369;332.2106755049298;146.8550262451172;332.1117248535156
147.52278101199303;332.2058564020663;147.04649353027344;332.1097106933594
147.66197018123202;332.20054389006555;147.2379608154297;332.10772705078125
147.8241974820527;332.19514318179205;147.14222717285156;332.1087341308594
147.8071548883232;332.191748758543;147.81239318847656;332.1017150878906
148.22482057395933;332.18392673078444;148.19537353515625;332.09771728515625
148.61985101665314;332.1764750569707;148.67410278320312;332.09271240234375
149.0691071878634;332.1685777364439;149.75173950195312;332.9415283203125
149.93206027969563;332.720942661641;150.2301483154297;332.9365234375
150.55890524195073;332.9259203503561;150.8042755126953;332.9305725097656
151.15826732998818;332.99759454576974;151.0913543701172;332.9275817871094
151.55850070177564;333.02036653805686;151.688232421875;333.78009033203125
152.08622699548658;333.586174445508;152.3575897216797;333.7731628417969
152.71004672366075;333.79417183696137;153.29254150390625;332.9046630859375
153.544652883111;333.2998657523634;153.3882598876953;332.9036560058594
153.90809033965115;333.10810596097207;153.6964569091797;333.75927734375
154.23149847543485;333.59456730155193;153.04856872558594;334.62335205078125
153.91201178890998;334.3446442337793;153.66397094726562;336.3275146484375
154.1779950510418;335.7459990560668;153.58963012695312;337.1814270019531
154.21451528888207;336.83557019264947;153.75936889648438;336.3265380859375
154.32435501345742;336.6827263193025;154.06625366210938;337.17657470703125
154.5526376437545;337.17625904787593;154.7134552001953;336.3167724609375
155.04983146288362;336.79286818558234;154.9797821044922;335.4594421386719
155.3992732750398;336.0774733316224;155.68695068359375;337.1600341796875
155.9819810024892;336.9167357910222;155.8776397705078;337.1581115722656
156.31414677444027;337.2296195816687;156.5264434814453;336.2982177734375
156.85177131749487;336.77801336176316;156.90817260742188;336.2943115234375
157.2921237269379;336.5979832988197;157.76710510253906;336.2855224609375
